year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi
2003,4,Bulo Burto,2002,119.75,0.310666667,40.00309162,1.68,1.16,1.36,1.55
2003,5,Bulo Burto,2002,24.509,0.417666667,34.17431391,1.57,0.99,1.46,1.42
2003,6,Bulo Burto,2002,6.493,0.318666667,34.55840108,1.51,1.34,0.74,1.47
2003,7,Bulo Burto,2002,0.338,0.234,33.75085235,0.83,0.94,0.92,0.86
2003,8,Bulo Burto,2002,7.483,0.209666667,36.91981152,0.71,0.71,1.15,0.71
2003,9,Bulo Burto,2002,11.559,0.211333333,39.55925019,0.68,0.63,0.72,0.67
2003,10,Bulo Burto,2002,14.535,0.222333333,40.609666,0.26,0.6,0.63,0.35
2003,11,Bulo Burto,2002,38.342,0.251,39.28425252,0.32,0.54,0.53,0.37
2003,12,Bulo Burto,2002,25.978,0.301,36.58430737,0.82,0.57,0.52,0.76
2004,1,Bulo Burto,2002,0,0.248333333,38.24004083,0.49,0.6,0.54,0.51
2004,2,Bulo Burto,2002,0,0.211,40.06302317,0.47,0.59,0.54,0.5
2004,3,Bulo Burto,2002,0.013,0.207666667,42.70716853,0.47,0.54,0.58,0.49
2004,4,Bulo Burto,2002,83.011,0.267333333,39.43479228,1.02,0.59,0.61,0.92
2004,5,Bulo Burto,2002,14.38,0.337333333,34.48445368,0.89,1.33,0.61,1
2004,6,Bulo Burto,2002,1.433,0.264666667,35.12290532,0.54,1.12,0.63,0.69
2004,7,Bulo Burto,2002,0.376,0.225666667,34.08912058,0.51,0.64,0.8,0.55
2004,8,Bulo Burto,2002,0.038,0.202666667,35.19642142,0.44,0.99,0.82,0.57
2004,9,Bulo Burto,2002,3.573,0.198666667,39.58980057,0.42,0.9,0.63,0.54
2004,10,Bulo Burto,2002,81.371,0.277333333,38.88395817,0.68,0.62,0.59,0.67
2004,11,Bulo Burto,2002,98.421,0.433333333,31.23629692,1.43,1.06,1.16,1.34
2004,12,Bulo Burto,2002,0.807,0.441666667,34.41771349,0.75,1.33,1.28,0.89
2005,1,Bulo Burto,2002,0.149,0.326333333,36.795524,0.89,1.43,1.4,1.03
2005,3,Bulo Burto,2002,5.297,0.239,41.98618902,1.26,0.96,0.83,1.19
2005,4,Bulo Burto,2002,53.722,0.289333333,40.41192421,0.93,0.71,0.85,0.87
2005,5,Bulo Burto,2002,44.801,0.4,34.4867868,1.28,1.01,1.36,1.21
2005,6,Bulo Burto,2002,0.05,0.364666667,33.50947404,1.17,1.39,1.59,1.22
2005,7,Bulo Burto,2002,0.004,0.258,33.20538738,0.64,1.38,1.38,0.82
2005,8,Bulo Burto,2002,12.466,0.215666667,35.7808242,0.51,1.43,1.36,0.74
2005,9,Bulo Burto,2002,10.692,0.212333333,38.77955113,0.49,1.29,1.03,0.69
2005,10,Bulo Burto,2002,56.137,0.309333333,35.69704599,0.48,1.32,1.18,0.69
2005,11,Bulo Burto,2002,19.516,0.393,34.06093132,0.39,1.26,0.9,0.61
2005,12,Bulo Burto,2002,0.689,0.294,38.33814975,0.41,0.65,0.6,0.47
2006,1,Bulo Burto,2002,0,0.236333333,38.98922918,0.5,0.67,0.62,0.54
2006,2,Bulo Burto,2002,0,0.217,40.11866277,0.45,0.66,0.62,0.5
2006,3,Bulo Burto,2002,1.604,0.213,41.01043557,0.46,1.22,0.67,0.65
2006,4,Bulo Burto,2002,117.614,0.291666667,39.61693395,0.97,1.08,0.68,1
2006,5,Bulo Burto,2002,11.46,0.380666667,34.72852259,0.94,0.92,0.64,0.94
2006,6,Bulo Burto,2002,3.194,0.288333333,35.26872454,0.72,0.65,0.67,0.7
2006,7,Bulo Burto,2002,0.392,0.216333333,32.99174476,0.69,1.32,0.6,0.85
2006,8,Bulo Burto,2002,39.515,0.208333333,36.25099266,1.49,0.71,0.62,1.29
2006,9,Bulo Burto,2002,21.716,0.213333333,37.08173651,1.54,1.3,0.67,1.48
2006,10,Bulo Burto,2002,99,0.311,36.16505423,1.33,1.3,1.09,1.33
2006,11,Bulo Burto,2002,85.305,0.48,31.29540878,1.91,1.29,1.25,1.76
2006,12,Bulo Burto,2002,44.281,0.486,32.54204242,2.33,1.43,1.37,2.1
2007,1,Bulo Burto,2002,0,0.356333333,36.52685043,1.96,1.53,1.52,1.86
2007,2,Bulo Burto,2002,0,0.285666667,39.6142253,1.25,1.52,1.57,1.32
2007,3,Bulo Burto,2002,2.821,0.262333333,40.60103066,1.31,1.4,1.75,1.33
2007,4,Bulo Burto,2002,47.191,0.312666667,38.65860116,0.88,1.47,1.78,1.02
2007,5,Bulo Burto,2002,26.426,0.379666667,35.67935661,0.61,1.27,1.39,0.78
2007,6,Bulo Burto,2002,5.609,0.291333333,34.80803053,0.64,0.69,0.77,0.65
2007,7,Bulo Burto,2002,0.115,0.239666667,34.67766784,0.75,0.66,1.32,0.73
2007,8,Bulo Burto,2002,39.637,0.217,37.36198012,1.06,0.69,1.31,0.97
2007,9,Bulo Burto,2002,52.083,0.222,38.76319328,1.37,1.24,0.7,1.33
2007,10,Bulo Burto,2002,61.881,0.331666667,34.70934031,1,1.25,1.13,1.06
2007,11,Bulo Burto,2002,38.206,0.390666667,34.34772044,0.76,0.61,0.87,0.72
2007,12,Bulo Burto,2002,1.203,0.297,37.91631884,0.78,0.63,0.61,0.74
2008,1,Bulo Burto,2002,0,0.238,39.29790062,0.93,0.67,0.63,0.87
2008,2,Bulo Burto,2002,0.012,0.217666667,39.24350339,0.78,0.95,0.63,0.82
2008,3,Bulo Burto,2002,2.713,0.212333333,42.90441739,0.61,1.06,0.68,0.72
2008,4,Bulo Burto,2002,25.613,0.235,40.32674048,0.35,0.61,0.66,0.41
2008,5,Bulo Burto,2002,36.954,0.305666667,35.67447384,0.35,0.63,0.59,0.42
2008,6,Bulo Burto,2002,3.164,0.250666667,32.97299793,0.38,0.91,0.6,0.52
2008,7,Bulo Burto,2002,0.356,0.191666667,33.47426602,0.37,1.31,0.53,0.6
2008,8,Bulo Burto,2002,17.095,0.188666667,37.16262176,0.66,1.19,0.54,0.79
2008,9,Bulo Burto,2002,35.136,0.205333333,39.85204336,0.96,0.62,0.58,0.87
2008,10,Bulo Burto,2002,89.673,0.289333333,36.66075784,1.39,0.89,0.56,1.26
2008,11,Bulo Burto,2002,7.743,0.352666667,36.80417614,1.03,0.84,0.54,0.98
2008,12,Bulo Burto,2002,0.22,0.264333333,39.00485191,0.61,0.59,0.54,0.61
2009,1,Bulo Burto,2002,0,0.217,39.07485613,0.73,0.62,0.57,0.7
2009,2,Bulo Burto,2002,6.809,0.207,40.21436419,1.42,0.61,0.57,1.21
2009,3,Bulo Burto,2002,0.025,0.212333333,42.18376806,1.06,0.57,0.62,0.93
2009,4,Bulo Burto,2002,85.475,0.272,38.82084818,0.71,0.84,0.63,0.74
2009,5,Bulo Burto,2002,32.053,0.322666667,36.5055404,0.63,0.62,0.58,0.63
2009,6,Bulo Burto,2002,0.312,0.245,36.68265322,0.67,0.62,0.61,0.66
2009,7,Bulo Burto,2002,0.451,0.194666667,34.78688973,0.64,0.62,0.54,0.64
2009,8,Bulo Burto,2002,1.605,0.182666667,36.64923442,0.52,0.66,0.55,0.56
2009,9,Bulo Burto,2002,20.812,0.192,39.28155056,0.8,0.6,0.6,0.75
2009,10,Bulo Burto,2002,81.785,0.284,37.22189694,1.05,1.02,0.55,1.05
2009,11,Bulo Burto,2002,14.397,0.38,34.77351416,0.66,0.81,0.54,0.7
2009,12,Bulo Burto,2002,8.77,0.300333333,37.80393316,0.74,0.61,0.55,0.71
2010,1,Bulo Burto,2002,0,0.237333333,38.44724153,1.08,0.65,0.59,0.98
2010,2,Bulo Burto,2002,3.201,0.209333333,40.70073412,0.93,0.64,0.6,0.86
2010,3,Bulo Burto,2002,9.715,0.221,40.50922039,0.68,1.2,0.66,0.81
2010,4,Bulo Burto,2002,78.876,0.287333333,38.17230808,1.14,1.28,0.67,1.18
2010,5,Bulo Burto,2002,28.55,0.341666667,36.43369799,0.92,0.93,0.62,0.93
2010,6,Bulo Burto,2002,1.728,0.239,34.04527643,0.66,1.15,0.63,0.78
2010,7,Bulo Burto,2002,0.146,0.196666667,34.03627532,0.63,0.66,0.56,0.64
2010,8,Bulo Burto,2002,27.662,0.184666667,37.51666964,1.26,0.7,0.57,1.12
2010,9,Bulo Burto,2002,52.384,0.180666667,39.58577214,1.51,0.62,0.61,1.29
2010,10,Bulo Burto,2002,7.038,0.198333333,41.18646988,0.79,0.58,0.52,0.74
2010,11,Bulo Burto,2002,0.121,0.211,39.89139241,0.36,0.53,0.45,0.4
2010,12,Bulo Burto,2002,0,0.198333333,39.63580649,0.37,0.53,0.43,0.41
2011,1,Bulo Burto,2002,0,0.189,37.97514602,0.44,0.56,0.44,0.47
2011,2,Bulo Burto,2002,0,0.185666667,41.10064378,0.32,0.55,0.44,0.38
2011,3,Bulo Burto,2002,0,0.180333333,42.22881408,0.07,0.5,0.48,0.18
2011,4,Bulo Burto,2002,18.155,0.182,44.55690933,0.11,0.51,0.48,0.21
2011,5,Bulo Burto,2002,77.619,0.264666667,35.47143922,0.7,0.58,0.47,0.67
2011,6,Bulo Burto,2002,0.258,0.308666667,36.07476108,0.91,0.59,0.54,0.83
2011,7,Bulo Burto,2002,2.901,0.179,33.54242229,0.51,0.83,0.49,0.59
2011,8,Bulo Burto,2002,29.285,0.192333333,38.06681083,0.96,0.89,0.51,0.94
2011,9,Bulo Burto,2002,18.98,0.186,39.61785671,0.59,0.57,0.56,0.58
2011,10,Bulo Burto,2002,111.311,0.227,38.43328607,1.57,0.59,0.53,1.33
2011,11,Bulo Burto,2002,47.476,0.418666667,33.30267552,1.62,0.82,0.55,1.42
2011,12,Bulo Burto,2002,0.335,0.392,36.45786059,1.2,0.88,0.81,1.12
2012,1,Bulo Burto,2002,0,0.268,37.76192594,1,0.66,0.89,0.91
2012,2,Bulo Burto,2002,0.007,0.23,39.66441021,0.9,1.15,1.28,0.96
2012,3,Bulo Burto,2002,0.36,0.217333333,42.41549914,0.91,0.87,1.22,0.9
2012,4,Bulo Burto,2002,98.345,0.259,40.96168903,1.44,0.64,0.73,1.24
2012,5,Bulo Burto,2002,53.813,0.351333333,34.6293345,1.54,1.14,0.67,1.44
2012,6,Bulo Burto,2002,0.564,0.289,34.24768421,1.42,1.31,0.66,1.39
2012,7,Bulo Burto,2002,0.041,0.227,33.83331215,0.78,0.91,1.18,0.81
2012,8,Bulo Burto,2002,55.091,0.212666667,35.78717616,1.54,1.2,0.85,1.45
2012,9,Bulo Burto,2002,34.519,0.232666667,39.90420381,1.92,0.62,1.15,1.59
2012,10,Bulo Burto,2002,114.26,0.351333333,34.41928231,1.95,1.12,1.29,1.74
2012,11,Bulo Burto,2002,7.36,0.427666667,32.89413156,0.82,1.26,1.26,0.93
2012,12,Bulo Burto,2002,8.38,0.341666667,38.60010614,1.25,0.65,1.11,1.1
2013,1,Bulo Burto,2002,0,0.265666667,38.60213067,1.06,0.68,0.68,0.96
2013,2,Bulo Burto,2002,0.013,0.233333333,40.52599567,0.83,0.66,1.37,0.79
2013,3,Bulo Burto,2002,28.835,0.269,40.66657712,1.57,1.09,1.52,1.45
2013,4,Bulo Burto,2002,175.771,0.402666667,33.39889253,2.14,1.38,1.59,1.95
2013,5,Bulo Burto,2002,5.447,0.427,33.76169806,1.88,1.43,1.5,1.77
2013,6,Bulo Burto,2002,0,0.309,31.46342491,1.11,1.5,0.78,1.21
2013,7,Bulo Burto,2002,0.717,0.247,33.82759203,1.06,0.74,1.4,0.98
2013,8,Bulo Burto,2002,8.06,0.227666667,36.54830424,0.93,0.79,1.45,0.9
2013,9,Bulo Burto,2002,34.592,0.225,40.46456828,1.26,0.7,1.54,1.12
2013,10,Bulo Burto,2002,109.11,0.313666667,37.14239521,1.21,0.91,1.35,1.13
2013,11,Bulo Burto,2002,51.023,0.434666667,32.87176068,1.57,1.25,1.27,1.49
2013,12,Bulo Burto,2002,0.418,0.371666667,36.59914591,0.82,0.63,0.65,0.78
2014,1,Bulo Burto,2002,0,0.277333333,38.57172991,0.98,0.67,1.37,0.9
2014,2,Bulo Burto,2002,0.838,0.237333333,40.01711835,1.96,0.66,1.38,1.64
2014,3,Bulo Burto,2002,1.057,0.230666667,41.92493936,1.31,0.62,0.75,1.14
2014,4,Bulo Burto,2002,28.261,0.258,40.9231362,0.41,0.64,0.74,0.47
2014,5,Bulo Burto,2002,47.41,0.320333333,35.90729221,0.57,0.64,0.66,0.59
2014,6,Bulo Burto,2002,1.399,0.289,36.47708611,0.62,0.62,0.66,0.62
2014,7,Bulo Burto,2002,41.486,0.222333333,35.35830778,1.24,0.61,0.58,1.08
2014,8,Bulo Burto,2002,41.486,0.204333333,36.37116913,1.38,0.65,0.59,1.2
2014,9,Bulo Burto,2002,44.32,0.208,40.00629387,1.62,0.58,0.63,1.36
2014,10,Bulo Burto,2002,69.027,0.275666667,39.00921327,0.92,0.58,0.59,0.84
2014,11,Bulo Burto,2002,29.922,0.360333333,33.92331315,0.87,1.13,0.57,0.94
2014,12,Bulo Burto,2002,0,0.311,37.59832384,0.91,1.04,0.57,0.94
2015,1,Bulo Burto,2002,0,0.233333333,38.2324932,0.9,0.64,0.59,0.83
2015,2,Bulo Burto,2002,0,0.199,40.38357681,0.73,0.63,0.59,0.7
2015,3,Bulo Burto,2002,4.051,0.214333333,42.12444148,0.6,0.59,0.64,0.6
2015,4,Bulo Burto,2002,139.772,0.293666667,36.6944675,1.7,0.92,0.66,1.5
2015,5,Bulo Burto,2002,24.467,0.397333333,34.95499269,0.84,0.96,0.64,0.87
2015,6,Bulo Burto,2002,2.299,0.326,35.91049641,0.91,0.66,0.68,0.85
2015,7,Bulo Burto,2002,0.076,0.222666667,34.21506038,0.86,0.66,0.62,0.81
2015,8,Bulo Burto,2002,10.701,0.208333333,36.77791314,0.78,0.7,0.64,0.76
2015,9,Bulo Burto,2002,25.133,0.217,39.91653132,1.61,0.63,0.7,1.36
2015,10,Bulo Burto,2002,145.67,0.319333333,35.5019776,1.58,1.07,1.14,1.45
2015,11,Bulo Burto,2002,77.533,0.527333333,31.07912832,2,1.23,1.32,1.81
2015,12,Bulo Burto,2002,2.734,0.494333333,35.38466774,1.82,1.33,1.42,1.7
2016,1,Bulo Burto,2002,0,0.277333333,36.49661674,1.26,1.45,1.51,1.3
2016,2,Bulo Burto,2002,0,0.245,38.58242381,1.25,1.46,1.53,1.3
2016,3,Bulo Burto,2002,0.004,0.233,42.47905073,1.28,0.96,1.19,1.2
2016,4,Bulo Burto,2002,41.18,0.258333333,42.07210447,0.6,0.68,0.83,0.62
2016,5,Bulo Burto,2002,28.349,0.392,35.69673504,0.38,0.67,0.74,0.45
2016,6,Bulo Burto,2002,0.728,0.388666667,35.79200814,0.39,0.64,1.04,0.46
2016,7,Bulo Burto,2002,0.788,0.237666667,32.63963531,0.38,1.1,1.31,0.56
2016,8,Bulo Burto,2002,0.685,0.219,37.77290128,0.32,0.66,1.33,0.4
2016,9,Bulo Burto,2002,11.032,0.212333333,38.61361707,0.34,1.04,1.24,0.52
2016,10,Bulo Burto,2002,25.253,0.214666667,40.07061661,0.27,1.03,0.65,0.46
2016,11,Bulo Burto,2002,2.498,0.282666667,37.5592044,0.18,0.56,0.57,0.27
2016,12,Bulo Burto,2002,0.989,0.263333333,37.92136022,0.19,0.58,0.52,0.28
2017,1,Bulo Burto,2002,0,0.244333333,39.8142109,0.22,0.59,0.54,0.31
2017,2,Bulo Burto,2002,0.068,0.201,39.42120775,0.22,1.19,0.53,0.46
2017,3,Bulo Burto,2002,1.592,0.197,43.67030477,0.2,0.75,0.57,0.34
2017,4,Bulo Burto,2002,44.387,0.230666667,42.348117,0.26,0.55,0.59,0.33
2017,5,Bulo Burto,2002,30.239,0.286,36.15784519,0.4,0.59,0.56,0.45
2017,6,Bulo Burto,2002,1.429,0.320666667,35.82932766,0.43,0.59,0.61,0.47
2017,7,Bulo Burto,2002,1.103,0.230333333,33.35659535,0.41,1.21,1.1,0.61
2017,8,Bulo Burto,2002,20.457,0.192333333,35.77255353,0.62,1.3,0.56,0.79
2017,9,Bulo Burto,2002,24.609,0.204666667,39.08332574,0.99,1.04,0.62,1
2017,10,Bulo Burto,2002,52.236,0.236666667,37.70976089,0.5,0.61,0.57,0.53
2017,11,Bulo Burto,2002,73.568,0.352666667,36.30093276,1.16,0.58,0.56,1.02
2017,12,Bulo Burto,2002,0.027,0.415333333,37.54339785,0.7,0.62,1.17,0.68
2018,1,Bulo Burto,2002,0,0.246333333,37.24965702,0.83,0.93,1.06,0.85
2018,2,Bulo Burto,2002,0,0.221333333,39.92359733,0.76,1.28,0.62,0.89
2018,3,Bulo Burto,2002,4.981,0.216666667,39.96683615,0.75,1.21,0.68,0.87
2018,4,Bulo Burto,2002,165.975,0.261333333,36.54911781,2.05,1.33,0.7,1.87
2018,5,Bulo Burto,2002,83.458,0.498,31.10374011,2.52,1.49,1.02,2.26
2018,6,Bulo Burto,2002,3.025,0.440333333,32.59832096,2.35,1.52,1.54,2.14
2018,7,Bulo Burto,2002,24.104,0.287,34.94207165,1.99,1.03,1.43,1.75
2018,8,Bulo Burto,2002,0.708,0.253666667,33.4221666,2.07,1.6,1.5,1.95
2018,9,Bulo Burto,2002,22.465,0.255666667,39.31960861,1.67,1.22,1.67,1.56
2018,10,Bulo Burto,2002,45.707,0.351333333,36.93876711,0.97,1.36,1.61,1.06
2018,11,Bulo Burto,2002,35.718,0.419666667,36.06084904,0.52,0.62,1.25,0.54
2018,12,Bulo Burto,2002,13.539,0.38,35.27988111,0.82,1.12,1.21,0.9
2019,1,Bulo Burto,2002,0,0.254,38.66817243,0.58,1.19,0.71,0.73
2019,2,Bulo Burto,2002,0,0.218666667,41.00090726,0.6,0.65,0.69,0.61
2019,3,Bulo Burto,2002,1.065,0.213333333,42.65712385,0.56,0.59,0.74,0.57
2019,4,Bulo Burto,2002,28.344,0.243666667,41.57178032,0.4,0.6,0.71,0.45
2019,5,Bulo Burto,2002,115.741,0.362666667,34.88988198,1.13,0.64,0.65,1.01
2019,6,Bulo Burto,2002,15.304,0.347333333,35.12444562,1.72,0.62,1.35,1.44
2019,7,Bulo Burto,2002,37.105,0.245,34.43928657,1.99,0.61,1.22,1.65
2019,8,Bulo Burto,2002,9.381,0.213333333,36.12621226,1.25,0.67,0.63,1.1
2019,9,Bulo Burto,2002,0.695,0.212333333,38.6554624,0.82,1.23,0.68,0.92
2019,10,Bulo Burto,2002,213.094,0.35,33.98174062,2.07,1.29,1.34,1.87
2019,11,Bulo Burto,2002,156.081,0.566,31.46525966,3.28,1.28,1.4,2.78
2019,12,Bulo Burto,2002,11.455,0.535,32.66959659,3.41,1.41,1.51,2.91
2020,1,Bulo Burto,2002,0.052,0.403,35.86904735,3.22,1.55,1.68,2.81
2020,2,Bulo Burto,2002,0.61,0.279333333,39.54103549,1.89,1.54,1.72,1.8
2020,3,Bulo Burto,2002,132.112,0.261666667,40.56343049,4.05,1.44,1.91,3.4
2020,4,Bulo Burto,2002,73.045,0.462666667,38.52866768,1.79,1.48,2.04,1.71
2020,5,Bulo Burto,2002,38.764,0.58,35.92118136,1.27,1.04,1.94,1.21
2020,6,Bulo Burto,2002,12.209,0.287333333,35.07162361,2.35,0.69,1.6,1.93
2020,7,Bulo Burto,2002,82.227,0.258333333,35.82140664,3.37,0.65,1.36,2.69
2020,8,Bulo Burto,2002,35.232,0.293333333,34.22450487,3.14,1.22,1.64,2.66
2020,9,Bulo Burto,2002,3.18,0.252,37.68257657,1.67,1.28,1.78,1.58
2020,10,Bulo Burto,2002,156.781,0.410666667,41.81382686,2.46,0.84,1.6,2.06
2020,11,Bulo Burto,2002,50.669,0.634333333,31.51893467,2.59,0.84,1.54,2.16
2020,12,Bulo Burto,2002,4.643,0.47,36.71377908,2.3,1.09,1.65,2
2021,1,Bulo Burto,2002,1.8183746,0.176333333,37.71268435,2.1,0.69,0.83,1.75
2021,2,Bulo Burto,2002,0.869952702,0.221666667,36.60641947,2.18,0.97,0.8,1.88
2021,3,Bulo Burto,2002,5.648851427,0.241,41.5974357,2.16,1.09,0.86,1.89
2021,4,Bulo Burto,2002,41.31103122,0.274666667,39.49118874,0.52,0.7,0.82,0.57
2021,5,Bulo Burto,2002,59.896,0.516,35.28189491,0.82,0.7,1.47,0.79
2021,6,Bulo Burto,2002,2.77030006,0.338084717,35.44439912,0.61,0.68,1.45,0.63
2021,7,Bulo Burto,2002,8.443,0.206,32.14118806,0.61,1.37,0.95,0.8
2021,8,Bulo Burto,2002,5.95,0.232333333,37.61891123,0.54,0.7,1.39,0.58
2021,9,Bulo Burto,2002,3.22,0.232,39.37636511,0.49,0.62,1.51,0.53
2021,10,Bulo Burto,2002,10.99,0.24,38.07,0.36,0.61,0.68,0.42
2021,11,Bulo Burto,2002,4.44,0.37,39.2,0.16,0.56,0.59,0.26
2021,12,Bulo Burto,2002,2.21,0.21,38.13,0.16,0.58,0.54,0.27
2022,1,Bulo Burto,2002,0,0.21,38.31,0.15,0.6,0.56,0.27
2022,2,Bulo Burto,2002,0,0.19,39.12,0.13,1.21,0.54,0.4
2022,3,Bulo Burto,2002,2.35,0.21,41.47,0.14,0.98,0.58,0.35
2022,4,Bulo Burto,2002,30.48,0.25,38.19,0.21,0.86,0.6,0.38
2022,5,Bulo Burto,2002,49.41,0.39,33.95828318,0.76,1.37,0.57,0.91
2022,6,Bulo Burto,2002,3.376808448,0.24517232,35.48637042,0.95,0.68,0.62,0.88
2022,7,Bulo Burto,2002,15.92128381,0.120410775,30.08606348,1.05,1,0.53,1.04
2022,8,Bulo Burto,2002,8.09585617,0,34.1120167,0.83,1.53,0.48,1
2022,9,Bulo Burto,2002,4.20217,0.20243,37.81435,0.45,1.39,0.51,0.69
2022,10,Bulo Burto,2002,48.04901741,0.202425978,37.6554688,0.5,0.95,0.46,0.61
2022,11,Bulo Burto,2002,39.44839,0.47942551,34.0516,0.47,1.29,0.92,0.67
2022,12,Bulo Burto,2002,2.54367,0.4108,35.87865302,0.49,1.38,1.02,0.71
2023,1,Bulo Burto,2002,2.106797,0.317884,37.37589838,0.9,1.42,1.2,1.03
2023,2,Bulo Burto,2002,0.9579,0.2651,38.4595,1.01,1.39,1.39,1.1
2023,3,Bulo Burto,2002,18.06764828,0.577985031,38.45324899,1.29,1.32,1.8,1.3
2023,4,Bulo Burto,2002,80.00552247,0.4046394,36.74060554,1.41,1.44,2,1.42
2023,5,Bulo Burto,2002,14.37080081,0.433334602,35.60393955,0.85,1.05,1.86,0.9
2023,6,Bulo Burto,2002,4.59204039,0.554764056,34.5532115,1.13,1.26,2.07,1.16
2023,7,Bulo Burto,2002,8.573205502,0.109780345,33.69107066,1.12,1.23,1.5,1.15
2023,8,Bulo Burto,2002,6.479509473,0.293338056,36.13918624,0.57,0.75,1.81,0.62
2023,9,Bulo Burto,2002,3.004349636,0.301531393,38.63775221,0.47,1.31,1.75,0.68
2023,10,Bulo Burto,2002,145.4010862,0.500062346,33.09562579,0.98,1.31,1.69,1.06
2023,11,Bulo Burto,2002,125.9291137,0.654830984,30.32837781,2.25,1.32,1.73,2.02
2023,12,Bulo Burto,2002,2.352902346,0.627300127,33.34783431,1.65,1.44,1.77,1.6
2024,1,Bulo Burto,2002,2.113708123,0.508007281,34.70610686,1.93,1.59,2.12,1.85
2024,2,Bulo Burto,2002,0.993184722,0.412454044,36.68170353,2.78,1.63,2.19,2.49
2024,3,Bulo Burto,2002,8.419077192,0.364372473,39.32061615,1.61,1.55,2.44,1.59
2024,4,Bulo Burto,2002,74.65915361,0.514489871,34.77065738,1.04,1.64,2.49,1.19
2024,5,Bulo Burto,2002,93.94430852,0.640798285,31.69316988,1.58,1.7,2.35,1.61
2024,6,Bulo Burto,2002,3.188097087,0.580001251,32.49032988,0.98,1.65,2.44,1.14
2024,7,Bulo Burto,2002,14.10152964,0.424601148,30.53958883,1.97,1.62,2.16,1.88
2024,8,Bulo Burto,2002,13.69974853,0.357107503,33.82424994,1.53,1.7,2.19,1.58
2024,9,Bulo Burto,2002,2.775053693,0.373536575,34.73006162,0.8,1.56,2.4,0.99
2024,10,Bulo Burto,2002,19.34418408,0.500067499,36.75292376,0.56,1.47,2.2,0.79
2024,11,Bulo Burto,2002,22.91149656,0.504036095,34.31249806,0.31,1.37,1.96,0.57
2024,12,Bulo Burto,2002,1.603301944,0.424334681,35.04460263,0.32,1.44,1.83,0.6
2025,1,Bulo Burto,2002,2.121888526,0.309220656,34.0177948,0.56,1.55,1.82,0.8
2025,2,Bulo Burto,2002,0,0,50,0.46,0.94,1.35,0.58
2025,3,Bulo Burto,2002,22.97591173,0.293427174,35.37293506,0.72,1.1,1.41,0.81
2025,4,Bulo Burto,2002,62.11686429,0.488457618,33.40574167,0.7,1.37,1.56,0.87
2025,5,Bulo Burto,2002,53.71866853,0.585369056,31.91406781,0.75,1.41,1.38,0.92
2025,6,Bulo Burto,2002,4.939255789,0.441915838,32.43669631,0.93,1.33,1.37,1.03
2025,7,Bulo Burto,2002,15.58689173,0.307546269,30.87111216,1.26,1.21,1.21,1.25
2025,8,Bulo Burto,2002,6.902770597,0.278560095,31.78045936,1.18,1.75,1.71,1.32
2025,9,Bulo Burto,2002,2.665389025,0.310059816,34.39357404,0.83,1.6,2.01,1.391000472
2025,10,Bulo Burto,2002,50.38158124,0.433745728,33.55405967,0.52,1.55,1.81,0.93955111
2025,11,Bulo Burto,2002,9.761762135,0.517428514,33.63367104,0.36,1.45,1.65,0.839991893
2025,12,Bulo Burto,2002,2.125653795,0.393825289,33.36591034,0.37,1.55,1.6,0.733266868
2001,1,Burco,1301,0.144,0.170666667,37.44247774,0.05,0.7,1.09,0.21
2001,2,Burco,1301,0,0.160666667,40.96479478,0.05,0.6,0.64,0.19
2001,3,Burco,1301,1.186,0.157333333,45.15946181,0.08,0.54,0.63,0.19
2001,4,Burco,1301,18.392,0.163,43.91719626,0.32,0.54,0.65,0.37
2001,5,Burco,1301,34.479,0.183,38.01021417,0.47,0.55,0.65,0.49
2001,6,Burco,1301,0.803,0.162333333,35.16795507,0.41,0.58,0.59,0.45
2001,7,Burco,1301,0,0.145666667,34.6386944,0.41,0.58,0.57,0.45
2001,8,Burco,1301,0.225,0.148333333,38.32061452,0.39,0.62,0.57,0.45
2001,9,Burco,1301,9.561,0.153333333,40.98191591,0.36,0.58,0.61,0.41
2001,10,Burco,1301,36.142,0.179666667,37.74742009,0.37,0.88,0.62,0.5
2001,11,Burco,1301,0,0.208666667,39.04934964,0.31,0.63,0.6,0.39
2001,12,Burco,1301,0.413,0.187333333,38.2259018,0.37,0.67,0.62,0.45
2002,1,Burco,1301,11.096,0.169333333,36.11501543,0.81,1.3,0.64,0.93
2002,2,Burco,1301,0,0.159,39.9028415,0.89,1.25,0.68,0.98
2002,3,Burco,1301,6.266,0.157,43.24369987,1.12,1.13,0.69,1.12
2002,4,Burco,1301,11.792,0.172666667,40.91847142,0.32,0.95,0.7,0.48
2002,5,Burco,1301,20.272,0.186666667,40.11684018,0.37,0.63,0.67,0.44
2002,6,Burco,1301,0.554,0.165,36.06114073,0.38,0.62,0.6,0.44
2002,7,Burco,1301,0.21,0.149,35.63311388,0.3,0.6,0.58,0.38
2002,8,Burco,1301,0.294,0.144666667,36.42310564,0.29,0.9,0.58,0.45
2002,9,Burco,1301,18.996,0.163666667,39.38459397,0.3,1.03,0.63,0.48
2002,10,Burco,1301,43.489,0.204666667,37.06582619,0.38,1.08,0.64,0.56
2002,11,Burco,1301,7.406,0.207666667,39.9899923,0.45,0.91,0.62,0.56
2002,12,Burco,1301,0,0.181,38.73510709,0.55,0.68,0.64,0.58
2003,1,Burco,1301,0.303,0.167,37.16468796,0.57,0.66,0.66,0.59
